1601927991,737615,101114.0,97417.0,246.14,3,25.05,56.52,299.99,2999.87,31.93
1601927994,740614,101114.0,97247.0,246.04,3,25.06,56.48,299.85,2998.49,31.87
1601927997,743614,101114.0,97817.0,245.24,3,25.06,56.49,298.84,2988.45,31.39
1601928000,746614,101114.0,97817.0,244.7,3,25.06,56.48,298.17,2981.68,31.07
1601928003,749615,101114.0,97133.0,245.23,3,25.06,56.47,298.81,2988.15,31.37
1601928006,752614,101114.0,97303.0,245.38,3,25.06,56.48,298.99,2989.94,31.46
1601928009,755614,101114.0,97474.0,245.27,3,25.07,56.43,298.85,2988.49,31.39
1601928012,758615,101112.0,97247.0,245.5,3,25.07,56.44,299.12,2991.24,31.52
1601928015,761615,101114.0,97247.0,245.67,3,25.07,56.42,299.33,2993.26,31.62
1601928018,764615,101114.0,97931.0,244.91,3,25.07,56.42,298.38,2983.78,31.17
1601928021,767614,101112.0,97077.0,245.51,3,25.07,56.42,299.11,2991.07,31.51
1601928024,770614,101114.0,97474.0,245.42,3,25.07,56.39,298.99,2989.9,31.46
1601928027,773615,101114.0,97645.0,245.14,3,25.08,56.37,298.64,2986.35,31.29
1601928030,776614,101114.0,97474.0,245.2,3,25.07,56.36,298.69,2986.94,31.32
1601928033,779615,101114.0,97417.0,245.32,3,25.08,56.32,298.83,2988.33,31.38
1601928036,782614,101112.0,98277.0,244.32,3,25.07,56.32,297.58,2975.82,30.79
1601928039,785615,101116.0,97931.0,244.09,3,25.08,56.27,297.29,2972.86,30.66
1601928042,788614,101114.0,97588.0,244.39,3,25.07,56.29,297.66,2976.58,30.83
1601928045,791614,101114.0,98918.0,242.91,3,25.07,56.3,295.81,2958.06,29.98
1601928048,794615,101114.0,97931.0,243.17,3,25.08,56.26,296.11,2961.1,30.12
1601928051,797615,101112.0,98104.0,243.12,3,25.09,56.24,296.05,2960.46,30.09
1601928054,800615,101112.0,98162.0,243.03,3,25.09,56.22,295.93,2959.25,30.03
1601928057,803614,101112.0,98104.0,243.06,3,25.09,56.22,295.95,2959.48,30.04
1601928060,806614,101114.0,97874.0,243.39,3,25.09,56.18,296.36,2963.57,30.23
1601928063,809614,101114.0,98046.0,243.41,3,25.09,56.2,296.37,2963.71,30.24
1601928066,812614,101112.0,98162.0,243.3,3,25.09,56.18,296.22,2962.17,30.16
1601928069,815614,101114.0,97817.0,243.69,3,25.08,56.19,296.69,2966.9,30.38
1601928072,818615,101114.0,97759.0,244.04,3,25.09,56.16,297.12,2971.17,30.58
1601928075,821615,101114.0,97931.0,244.08,3,25.09,56.13,297.16,2971.57,30.6
1601928078,824614,101114.0,98393.0,243.53,3,25.09,56.13,296.46,2964.63,30.28
1601928081,827615,101116.0,97874.0,243.82,3,25.1,56.1,296.82,2968.21,30.44
1601928084,830614,101112.0,95905.0,246.65,3,25.04,56.25,300.33,3003.28,32.1
1601928087,833615,101116.0,94708.0,250.0,2,25.01,56.66,304.66,3046.6,34.27
1601928090,836614,101118.0,94600.0,251.86,2,24.98,57.43,307.63,3076.35,35.85
1601928093,839615,101114.0,94280.0,253.21,2,24.99,57.91,309.99,3099.88,37.15
1601928096,842614,101116.0,94869.0,253.0,2,25.01,58.19,310.41,3104.06,37.38
1601928099,845615,101116.0,95248.0,252.05,2,25.04,58.2,309.88,3098.85,37.09
1601928102,848614,101116.0,95140.0,251.24,2,25.1,57.98,309.53,3095.29,36.89
1601928105,851615,101120.0,95576.0,250.0,2,25.18,57.78,308.36,3083.58,36.24
1601928108,854614,101116.0,95960.0,248.77,2,25.21,57.61,306.79,3067.93,35.39
1601928111,857614,101118.0,96404.0,247.26,2,25.24,57.41,304.88,3048.85,34.39
1601928114,860614,101116.0,96293.0,246.29,2,25.29,57.1,303.66,3036.55,33.75
1601928117,863614,101118.0,97020.0,244.65,2,25.31,56.87,301.58,3015.8,32.71
1601928120,866615,101120.0,96908.0,243.63,2,25.34,56.65,300.28,3002.84,32.08
1601928123,869614,101118.0,97303.0,242.38,2,25.38,56.41,298.7,2987.04,31.32
1601928126,872614,101114.0,97417.0,241.36,2,25.4,56.23,297.41,2974.13,30.72
1601928129,875615,101116.0,97874.0,240.08,2,25.43,55.99,295.79,2957.85,29.97
1601928132,878615,101114.0,97417.0,239.78,2,25.44,55.87,295.4,2954.05,29.8
1601928135,881615,101114.0,97588.0,239.37,2,25.45,55.77,294.88,2948.81,29.56
1601928138,884614,101112.0,97417.0,239.34,2,25.46,55.61,294.83,2948.32,29.54
1601928141,887614,101112.0,97588.0,239.12,2,25.47,55.53,294.55,2945.47,29.41
1601928144,890614,101118.0,97588.0,239.02,2,25.47,55.42,294.4,2944.05,29.35
1601928147,893615,101116.0,98104.0,238.33,2,25.48,55.3,293.53,2935.32,28.97
1601928150,896614,101114.0,97931.0,238.16,2,25.46,55.22,293.3,2933.03,28.87
1601928153,899614,101118.0,98277.0,237.65,2,25.47,55.13,292.65,2926.51,28.58
1601928156,902614,101116.0,97931.0,237.78,2,25.48,55.08,292.81,2928.06,28.65
1601928159,905614,101116.0,97874.0,237.98,2,25.49,55.02,293.05,2930.54,28.76
1601928162,908615,101116.0,98277.0,237.66,2,25.49,54.99,292.64,2926.41,28.58
1601928165,911614,101116.0,99212.0,236.32,3,25.49,54.93,290.94,2909.42,27.85
1601928168,914615,101116.0,97817.0,237.21,3,25.5,54.87,292.05,2920.48,28.32
1601928171,917615,101116.0,98277.0,237.29,3,25.5,54.8,292.15,2921.51,28.37
1601928174,920614,101118.0,97817.0,238.01,3,25.49,54.78,293.04,2930.39,28.75
1601928177,923614,101116.0,97817.0,238.55,3,25.5,54.71,293.72,2937.17,29.05
1601928180,926615,101118.0,98220.0,238.48,3,25.49,54.7,293.62,2936.2,29.0
1601928183,929614,101118.0,98335.0,238.37,3,25.47,54.71,293.46,2934.64,28.94
1601928186,932614,101116.0,98977.0,237.53,3,25.48,54.64,292.4,2924.05,28.48
1601928189,935615,101118.0,99153.0,236.8,3,25.47,54.65,291.48,2914.75,28.08
1601928192,938614,101114.0,98801.0,236.8,3,25.47,54.63,291.46,2914.63,28.07
1601928195,941615,101114.0,99094.0,236.5,3,25.45,54.66,291.08,2910.75,27.91
1601928198,944615,101112.0,98393.0,237.23,3,25.46,54.61,291.98,2919.82,28.29
1601928201,947614,101114.0,98277.0,237.93,3,25.46,54.59,292.86,2928.58,28.67
1601928204,950614,101114.0,98451.0,238.27,3,25.44,54.62,293.27,2932.7,28.85
1601928207,953614,101114.0,98743.0,238.18,3,25.43,54.65,293.16,2931.56,28.8
1601928210,956615,101116.0,98860.0,238.03,3,25.42,54.69,292.95,2929.52,28.71
1601928213,959614,101118.0,99094.0,237.69,3,25.41,54.69,292.51,2925.11,28.52
1601928216,962615,101118.0,98977.0,237.64,3,25.41,54.7,292.44,2924.44,28.49
1601928219,965615,101116.0,98860.0,237.81,3,25.4,54.69,292.65,2926.5,28.58
1601928222,968615,101118.0,98860.0,237.98,3,25.4,54.68,292.85,2928.47,28.67
